Flight ID,Flight Number,Departure Date,Departure Time,Price,Destination Base ID,Arrival Base ID,Arrival Date,Arrival Time
4621,FL4621,2036-12-06,12:59:00,2331.9,4,6,2036-12-06,15:29:00
4622,FL4622,2036-12-07,13:00:00,1703.86,5,6,2036-12-07,15:30:00
4623,FL4623,2036-12-08,13:01:00,2893.61,2,6,2036-12-08,15:31:00
4624,FL4624,2036-12-09,13:02:00,3356.5,3,6,2036-12-09,15:32:00
4625,FL4625,2036-12-10,13:03:00,3258.93,2,10,2036-12-10,15:33:00
4626,FL4626,2036-12-11,13:04:00,1667.93,6,2,2036-12-11,15:34:00
4627,FL4627,2036-12-12,13:05:00,1505.41,4,7,2036-12-12,15:35:00
4628,FL4628,2036-12-13,13:06:00,3281.36,11,6,2036-12-13,15:36:00
4629,FL4629,2036-12-14,13:07:00,2724.77,8,4,2036-12-14,15:37:00
4630,FL4630,2036-12-15,13:08:00,1871.16,10,7,2036-12-15,15:38:00
4631,FL4631,2036-12-16,13:09:00,2159.41,4,2,2036-12-16,15:39:00
4632,FL4632,2036-12-17,13:10:00,2138.25,8,2,2036-12-17,15:40:00
4633,FL4633,2036-12-18,13:11:00,2857.61,12,11,2036-12-18,15:41:00
4634,FL4634,2036-12-19,13:12:00,1931.64,4,11,2036-12-19,15:42:00
4635,FL4635,2036-12-20,13:13:00,1582.0,7,3,2036-12-20,15:43:00
4636,FL4636,2036-12-21,13:14:00,2577.99,9,4,2036-12-21,15:44:00
4637,FL4637,2036-12-22,13:15:00,2860.86,11,12,2036-12-22,15:45:00
4638,FL4638,2036-12-23,13:16:00,3201.26,2,6,2036-12-23,15:46:00
4639,FL4639,2036-12-24,13:17:00,2887.68,9,9,2036-12-24,15:47:00
4640,FL4640,2036-12-25,13:18:00,3352.35,4,5,2036-12-25,15:48:00
4641,FL4641,2036-12-26,13:19:00,3487.52,4,9,2036-12-26,15:49:00
4642,FL4642,2036-12-27,13:20:00,1902.08,3,2,2036-12-27,15:50:00
4643,FL4643,2036-12-28,13:21:00,1720.29,4,10,2036-12-28,15:51:00
4644,FL4644,2036-12-29,13:22:00,2887.19,6,11,2036-12-29,15:52:00
4645,FL4645,2036-12-30,13:23:00,2145.03,7,2,2036-12-30,15:53:00
4646,FL4646,2036-12-31,13:24:00,1959.44,9,2,2036-12-31,15:54:00
4647,FL4647,2037-01-01,13:25:00,3499.66,10,3,2037-01-01,15:55:00
4648,FL4648,2037-01-02,13:26:00,1737.0,3,2,2037-01-02,15:56:00
4649,FL4649,2037-01-03,13:27:00,2811.14,10,10,2037-01-03,15:57:00
4650,FL4650,2037-01-04,13:28:00,3410.37,5,11,2037-01-04,15:58:00
4651,FL4651,2037-01-05,13:29:00,2390.94,12,9,2037-01-05,15:59:00
4652,FL4652,2037-01-06,13:30:00,2827.4,2,10,2037-01-06,16:00:00
4653,FL4653,2037-01-07,13:31:00,1629.51,6,1,2037-01-07,16:01:00
4654,FL4654,2037-01-08,13:32:00,1689.33,3,2,2037-01-08,16:02:00
4655,FL4655,2037-01-09,13:33:00,2021.14,3,4,2037-01-09,16:03:00
4656,FL4656,2037-01-10,13:34:00,2374.86,2,6,2037-01-10,16:04:00
4657,FL4657,2037-01-11,13:35:00,3105.3,4,5,2037-01-11,16:05:00
4658,FL4658,2037-01-12,13:36:00,2839.58,12,3,2037-01-12,16:06:00
4659,FL4659,2037-01-13,13:37:00,2013.59,2,10,2037-01-13,16:07:00
4660,FL4660,2037-01-14,13:38:00,1761.15,12,1,2037-01-14,16:08:00
4661,FL4661,2037-01-15,13:39:00,2322.1,10,4,2037-01-15,16:09:00
4662,FL4662,2037-01-16,13:40:00,1742.27,11,1,2037-01-16,16:10:00
4663,FL4663,2037-01-17,13:41:00,1721.85,2,3,2037-01-17,16:11:00
4664,FL4664,2037-01-18,13:42:00,1707.73,1,1,2037-01-18,16:12:00
4665,FL4665,2037-01-19,13:43:00,1972.85,2,8,2037-01-19,16:13:00
4666,FL4666,2037-01-20,13:44:00,3292.38,1,11,2037-01-20,16:14:00
4667,FL4667,2037-01-21,13:45:00,1778.34,1,6,2037-01-21,16:15:00
4668,FL4668,2037-01-22,13:46:00,3408.95,3,4,2037-01-22,16:16:00
4669,FL4669,2037-01-23,13:47:00,2023.66,12,9,2037-01-23,16:17:00
4670,FL4670,2037-01-24,13:48:00,1564.65,5,9,2037-01-24,16:18:00
4671,FL4671,2037-01-25,13:49:00,3126.09,5,5,2037-01-25,16:19:00
4672,FL4672,2037-01-26,13:50:00,2183.91,8,2,2037-01-26,16:20:00
4673,FL4673,2037-01-27,13:51:00,2597.04,7,1,2037-01-27,16:21:00
4674,FL4674,2037-01-28,13:52:00,1788.01,11,10,2037-01-28,16:22:00
4675,FL4675,2037-01-29,13:53:00,2128.6,5,5,2037-01-29,16:23:00
4676,FL4676,2037-01-30,13:54:00,2236.8,9,12,2037-01-30,16:24:00
4677,FL4677,2037-01-31,13:55:00,1679.86,2,4,2037-01-31,16:25:00
4678,FL4678,2037-02-01,13:56:00,3191.5,2,4,2037-02-01,16:26:00
4679,FL4679,2037-02-02,13:57:00,2907.79,6,11,2037-02-02,16:27:00
4680,FL4680,2037-02-03,13:58:00,2550.27,11,2,2037-02-03,16:28:00
4681,FL4681,2037-02-04,13:59:00,3394.46,12,4,2037-02-04,16:29:00
4682,FL4682,2037-02-05,14:00:00,2226.42,7,4,2037-02-05,16:30:00
4683,FL4683,2037-02-06,14:01:00,1858.07,2,3,2037-02-06,16:31:00
4684,FL4684,2037-02-07,14:02:00,2980.9,9,11,2037-02-07,16:32:00
4685,FL4685,2037-02-08,14:03:00,3465.97,11,12,2037-02-08,16:33:00
4686,FL4686,2037-02-09,14:04:00,3318.64,11,11,2037-02-09,16:34:00
4687,FL4687,2037-02-10,14:05:00,3372.22,5,9,2037-02-10,16:35:00
4688,FL4688,2037-02-11,14:06:00,2965.55,4,10,2037-02-11,16:36:00
4689,FL4689,2037-02-12,14:07:00,3407.28,5,6,2037-02-12,16:37:00
4690,FL4690,2037-02-13,14:08:00,2074.8,1,5,2037-02-13,16:38:00
4691,FL4691,2037-02-14,14:09:00,3079.61,8,1,2037-02-14,16:39:00
4692,FL4692,2037-02-15,14:10:00,3419.19,4,2,2037-02-15,16:40:00
4693,FL4693,2037-02-16,14:11:00,2769.19,3,5,2037-02-16,16:41:00
4694,FL4694,2037-02-17,14:12:00,2474.7,2,2,2037-02-17,16:42:00
4695,FL4695,2037-02-18,14:13:00,2710.57,10,12,2037-02-18,16:43:00
4696,FL4696,2037-02-19,14:14:00,2700.76,8,7,2037-02-19,16:44:00
4697,FL4697,2037-02-20,14:15:00,3376.11,8,4,2037-02-20,16:45:00
4698,FL4698,2037-02-21,14:16:00,2748.27,7,8,2037-02-21,16:46:00
4699,FL4699,2037-02-22,14:17:00,3086.34,2,10,2037-02-22,16:47:00
4700,FL4700,2037-02-23,14:18:00,3389.19,4,5,2037-02-23,16:48:00
4701,FL4701,2037-02-24,14:19:00,3426.73,5,2,2037-02-24,16:49:00
4702,FL4702,2037-02-25,14:20:00,2369.3,9,3,2037-02-25,16:50:00
4703,FL4703,2037-02-26,14:21:00,2129.34,7,4,2037-02-26,16:51:00
4704,FL4704,2037-02-27,14:22:00,1996.41,3,9,2037-02-27,16:52:00
4705,FL4705,2037-02-28,14:23:00,3215.07,10,1,2037-02-28,16:53:00
4706,FL4706,2037-03-01,14:24:00,3025.6,5,5,2037-03-01,16:54:00
4707,FL4707,2037-03-02,14:25:00,3325.38,3,9,2037-03-02,16:55:00
4708,FL4708,2037-03-03,14:26:00,3286.43,12,9,2037-03-03,16:56:00
4709,FL4709,2037-03-04,14:27:00,2579.37,5,5,2037-03-04,16:57:00
4710,FL4710,2037-03-05,14:28:00,2009.66,9,11,2037-03-05,16:58:00
4711,FL4711,2037-03-06,14:29:00,2347.47,10,4,2037-03-06,16:59:00
4712,FL4712,2037-03-07,14:30:00,3409.7,8,12,2037-03-07,17:00:00
4713,FL4713,2037-03-08,14:31:00,2910.07,9,1,2037-03-08,17:01:00
4714,FL4714,2037-03-09,14:32:00,1922.0,2,4,2037-03-09,17:02:00
4715,FL4715,2037-03-10,14:33:00,1917.49,5,10,2037-03-10,17:03:00
4716,FL4716,2037-03-11,14:34:00,2894.36,12,8,2037-03-11,17:04:00
4717,FL4717,2037-03-12,14:35:00,2631.49,10,2,2037-03-12,17:05:00
4718,FL4718,2037-03-13,14:36:00,2695.57,5,10,2037-03-13,17:06:00
4719,FL4719,2037-03-14,14:37:00,2303.72,10,9,2037-03-14,17:07:00
4720,FL4720,2037-03-15,14:38:00,2518.64,10,5,2037-03-15,17:08:00
4721,FL4721,2037-03-16,14:39:00,1689.26,11,6,2037-03-16,17:09:00
4722,FL4722,2037-03-17,14:40:00,1836.11,4,11,2037-03-17,17:10:00
4723,FL4723,2037-03-18,14:41:00,1911.82,3,11,2037-03-18,17:11:00
4724,FL4724,2037-03-19,14:42:00,1980.8,7,3,2037-03-19,17:12:00
4725,FL4725,2037-03-20,14:43:00,2820.74,8,2,2037-03-20,17:13:00
4726,FL4726,2037-03-21,14:44:00,1882.0,12,10,2037-03-21,17:14:00
4727,FL4727,2037-03-22,14:45:00,2043.04,10,8,2037-03-22,17:15:00
4728,FL4728,2037-03-23,14:46:00,3418.82,1,10,2037-03-23,17:16:00
4729,FL4729,2037-03-24,14:47:00,2351.03,6,7,2037-03-24,17:17:00
4730,FL4730,2037-03-25,14:48:00,3022.76,3,10,2037-03-25,17:18:00
4731,FL4731,2037-03-26,14:49:00,2498.8,11,12,2037-03-26,17:19:00
4732,FL4732,2037-03-27,14:50:00,2737.16,4,8,2037-03-27,17:20:00
4733,FL4733,2037-03-28,14:51:00,2026.34,7,4,2037-03-28,17:21:00
4734,FL4734,2037-03-29,14:52:00,2914.17,7,12,2037-03-29,17:22:00
4735,FL4735,2037-03-30,14:53:00,2229.53,12,5,2037-03-30,17:23:00
4736,FL4736,2037-03-31,14:54:00,2884.09,7,1,2037-03-31,17:24:00
4737,FL4737,2037-04-01,14:55:00,3495.97,7,4,2037-04-01,17:25:00
4738,FL4738,2037-04-02,14:56:00,2235.11,10,9,2037-04-02,17:26:00
4739,FL4739,2037-04-03,14:57:00,3328.9,7,9,2037-04-03,17:27:00
4740,FL4740,2037-04-04,14:58:00,2483.38,12,6,2037-04-04,17:28:00
4741,FL4741,2037-04-05,14:59:00,1677.02,10,6,2037-04-05,17:29:00
4742,FL4742,2037-04-06,15:00:00,3468.24,2,1,2037-04-06,17:30:00
4743,FL4743,2037-04-07,15:01:00,1713.79,2,11,2037-04-07,17:31:00
4744,FL4744,2037-04-08,15:02:00,2918.19,4,3,2037-04-08,17:32:00
4745,FL4745,2037-04-09,15:03:00,3399.42,11,10,2037-04-09,17:33:00
4746,FL4746,2037-04-10,15:04:00,1755.51,4,5,2037-04-10,17:34:00
4747,FL4747,2037-04-11,15:05:00,3230.07,10,8,2037-04-11,17:35:00
4748,FL4748,2037-04-12,15:06:00,2697.57,1,9,2037-04-12,17:36:00
4749,FL4749,2037-04-13,15:07:00,1608.12,6,8,2037-04-13,17:37:00
4750,FL4750,2037-04-14,15:08:00,3219.96,7,2,2037-04-14,17:38:00
4751,FL4751,2037-04-15,15:09:00,1981.61,12,1,2037-04-15,17:39:00
4752,FL4752,2037-04-16,15:10:00,1989.16,2,6,2037-04-16,17:40:00
4753,FL4753,2037-04-17,15:11:00,2290.42,7,4,2037-04-17,17:41:00
4754,FL4754,2037-04-18,15:12:00,3370.86,6,3,2037-04-18,17:42:00
4755,FL4755,2037-04-19,15:13:00,2158.57,9,2,2037-04-19,17:43:00
4756,FL4756,2037-04-20,15:14:00,3210.18,7,9,2037-04-20,17:44:00
4757,FL4757,2037-04-21,15:15:00,2810.11,11,1,2037-04-21,17:45:00
4758,FL4758,2037-04-22,15:16:00,3044.23,6,6,2037-04-22,17:46:00
4759,FL4759,2037-04-23,15:17:00,2141.65,7,10,2037-04-23,17:47:00
4760,FL4760,2037-04-24,15:18:00,2031.05,4,10,2037-04-24,17:48:00
4761,FL4761,2037-04-25,15:19:00,1619.8,7,11,2037-04-25,17:49:00
4762,FL4762,2037-04-26,15:20:00,2797.98,8,5,2037-04-26,17:50:00
4763,FL4763,2037-04-27,15:21:00,1935.3,8,12,2037-04-27,17:51:00
4764,FL4764,2037-04-28,15:22:00,2155.07,8,6,2037-04-28,17:52:00
4765,FL4765,2037-04-29,15:23:00,2116.49,7,2,2037-04-29,17:53:00
4766,FL4766,2037-04-30,15:24:00,3083.18,9,3,2037-04-30,17:54:00
4767,FL4767,2037-05-01,15:25:00,3491.9,3,8,2037-05-01,17:55:00
4768,FL4768,2037-05-02,15:26:00,3407.07,6,3,2037-05-02,17:56:00
4769,FL4769,2037-05-03,15:27:00,3084.07,9,11,2037-05-03,17:57:00
4770,FL4770,2037-05-04,15:28:00,2126.04,12,6,2037-05-04,17:58:00
4771,FL4771,2037-05-05,15:29:00,2702.98,4,6,2037-05-05,17:59:00
4772,FL4772,2037-05-06,15:30:00,1996.67,7,9,2037-05-06,18:00:00
4773,FL4773,2037-05-07,15:31:00,3418.62,10,2,2037-05-07,18:01:00
4774,FL4774,2037-05-08,15:32:00,2575.92,11,1,2037-05-08,18:02:00
4775,FL4775,2037-05-09,15:33:00,3491.04,9,4,2037-05-09,18:03:00
4776,FL4776,2037-05-10,15:34:00,2749.81,1,6,2037-05-10,18:04:00
4777,FL4777,2037-05-11,15:35:00,2766.59,8,10,2037-05-11,18:05:00
4778,FL4778,2037-05-12,15:36:00,2652.09,6,11,2037-05-12,18:06:00
4779,FL4779,2037-05-13,15:37:00,2583.32,6,9,2037-05-13,18:07:00
4780,FL4780,2037-05-14,15:38:00,2212.37,1,11,2037-05-14,18:08:00
4781,FL4781,2037-05-15,15:39:00,3037.86,2,12,2037-05-15,18:09:00
4782,FL4782,2037-05-16,15:40:00,1808.34,10,12,2037-05-16,18:10:00
4783,FL4783,2037-05-17,15:41:00,3398.84,3,6,2037-05-17,18:11:00
4784,FL4784,2037-05-18,15:42:00,2739.16,8,4,2037-05-18,18:12:00
4785,FL4785,2037-05-19,15:43:00,2991.65,8,9,2037-05-19,18:13:00
4786,FL4786,2037-05-20,15:44:00,2298.27,7,7,2037-05-20,18:14:00
4787,FL4787,2037-05-21,15:45:00,1796.16,1,8,2037-05-21,18:15:00
4788,FL4788,2037-05-22,15:46:00,3138.48,12,5,2037-05-22,18:16:00
4789,FL4789,2037-05-23,15:47:00,2881.63,11,11,2037-05-23,18:17:00
4790,FL4790,2037-05-24,15:48:00,2489.84,2,3,2037-05-24,18:18:00
4791,FL4791,2037-05-25,15:49:00,2972.98,6,5,2037-05-25,18:19:00
4792,FL4792,2037-05-26,15:50:00,1946.37,9,2,2037-05-26,18:20:00
4793,FL4793,2037-05-27,15:51:00,2924.07,5,2,2037-05-27,18:21:00
4794,FL4794,2037-05-28,15:52:00,2363.34,5,10,2037-05-28,18:22:00
4795,FL4795,2037-05-29,15:53:00,1585.3,5,12,2037-05-29,18:23:00
4796,FL4796,2037-05-30,15:54:00,1571.96,3,2,2037-05-30,18:24:00
4797,FL4797,2037-05-31,15:55:00,1684.94,12,5,2037-05-31,18:25:00
4798,FL4798,2037-06-01,15:56:00,2765.83,7,11,2037-06-01,18:26:00
4799,FL4799,2037-06-02,15:57:00,2877.19,4,2,2037-06-02,18:27:00
4800,FL4800,2037-06-03,15:58:00,3453.93,7,3,2037-06-03,18:28:00
4801,FL4801,2037-06-04,15:59:00,2135.51,4,10,2037-06-04,18:29:00
4802,FL4802,2037-06-05,16:00:00,2087.93,6,7,2037-06-05,18:30:00
4803,FL4803,2037-06-06,16:01:00,3095.99,6,1,2037-06-06,18:31:00
4804,FL4804,2037-06-07,16:02:00,2243.55,12,7,2037-06-07,18:32:00
4805,FL4805,2037-06-08,16:03:00,3490.33,1,1,2037-06-08,18:33:00
4806,FL4806,2037-06-09,16:04:00,2169.68,8,12,2037-06-09,18:34:00
4807,FL4807,2037-06-10,16:05:00,1618.81,3,11,2037-06-10,18:35:00
4808,FL4808,2037-06-11,16:06:00,2076.26,4,2,2037-06-11,18:36:00
4809,FL4809,2037-06-12,16:07:00,1777.44,5,2,2037-06-12,18:37:00
4810,FL4810,2037-06-13,16:08:00,2674.34,3,2,2037-06-13,18:38:00
4811,FL4811,2037-06-14,16:09:00,3162.35,4,2,2037-06-14,18:39:00
4812,FL4812,2037-06-15,16:10:00,2811.9,9,1,2037-06-15,18:40:00
4813,FL4813,2037-06-16,16:11:00,1546.63,6,10,2037-06-16,18:41:00
4814,FL4814,2037-06-17,16:12:00,2354.63,7,6,2037-06-17,18:42:00
4815,FL4815,2037-06-18,16:13:00,2978.93,10,4,2037-06-18,18:43:00
4816,FL4816,2037-06-19,16:14:00,1970.41,11,9,2037-06-19,18:44:00
4817,FL4817,2037-06-20,16:15:00,3012.07,12,4,2037-06-20,18:45:00
4818,FL4818,2037-06-21,16:16:00,3287.9,8,9,2037-06-21,18:46:00
4819,FL4819,2037-06-22,16:17:00,2640.37,11,8,2037-06-22,18:47:00
4820,FL4820,2037-06-23,16:18:00,3062.04,8,3,2037-06-23,18:48:00
4821,FL4821,2037-06-24,16:19:00,1749.22,5,2,2037-06-24,18:49:00
4822,FL4822,2037-06-25,16:20:00,3342.24,8,10,2037-06-25,18:50:00
4823,FL4823,2037-06-26,16:21:00,1532.44,6,2,2037-06-26,18:51:00
4824,FL4824,2037-06-27,16:22:00,2460.94,11,1,2037-06-27,18:52:00
4825,FL4825,2037-06-28,16:23:00,2728.97,4,8,2037-06-28,18:53:00
4826,FL4826,2037-06-29,16:24:00,1775.87,1,2,2037-06-29,18:54:00
4827,FL4827,2037-06-30,16:25:00,3051.4,3,10,2037-06-30,18:55:00
4828,FL4828,2037-07-01,16:26:00,1597.77,1,3,2037-07-01,18:56:00
4829,FL4829,2037-07-02,16:27:00,2753.78,8,7,2037-07-02,18:57:00
4830,FL4830,2037-07-03,16:28:00,1972.23,10,3,2037-07-03,18:58:00
4831,FL4831,2037-07-04,16:29:00,1591.11,12,3,2037-07-04,18:59:00
4832,FL4832,2037-07-05,16:30:00,1978.1,6,4,2037-07-05,19:00:00
4833,FL4833,2037-07-06,16:31:00,2415.07,1,5,2037-07-06,19:01:00
4834,FL4834,2037-07-07,16:32:00,3198.06,7,5,2037-07-07,19:02:00
4835,FL4835,2037-07-08,16:33:00,2072.07,6,5,2037-07-08,19:03:00
4836,FL4836,2037-07-09,16:34:00,1649.86,6,9,2037-07-09,19:04:00
4837,FL4837,2037-07-10,16:35:00,1929.6,4,9,2037-07-10,19:05:00
4838,FL4838,2037-07-11,16:36:00,2280.63,1,10,2037-07-11,19:06:00
4839,FL4839,2037-07-12,16:37:00,2550.0,3,2,2037-07-12,19:07:00
4840,FL4840,2037-07-13,16:38:00,2841.22,4,11,2037-07-13,19:08:00
4841,FL4841,2037-07-14,16:39:00,2146.04,12,10,2037-07-14,19:09:00
4842,FL4842,2037-07-15,16:40:00,1978.08,2,4,2037-07-15,19:10:00
4843,FL4843,2037-07-16,16:41:00,1798.42,5,9,2037-07-16,19:11:00
4844,FL4844,2037-07-17,16:42:00,1922.52,8,11,2037-07-17,19:12:00
4845,FL4845,2037-07-18,16:43:00,1758.25,2,4,2037-07-18,19:13:00
4846,FL4846,2037-07-19,16:44:00,1918.92,11,5,2037-07-19,19:14:00
4847,FL4847,2037-07-20,16:45:00,2072.93,1,2,2037-07-20,19:15:00
4848,FL4848,2037-07-21,16:46:00,3072.81,2,7,2037-07-21,19:16:00
4849,FL4849,2037-07-22,16:47:00,3280.39,1,7,2037-07-22,19:17:00
4850,FL4850,2037-07-23,16:48:00,2497.27,1,3,2037-07-23,19:18:00
4851,FL4851,2037-07-24,16:49:00,2472.95,5,11,2037-07-24,19:19:00
4852,FL4852,2037-07-25,16:50:00,1615.17,6,7,2037-07-25,19:20:00
4853,FL4853,2037-07-26,16:51:00,2965.16,1,2,2037-07-26,19:21:00
4854,FL4854,2037-07-27,16:52:00,2634.83,7,8,2037-07-27,19:22:00
4855,FL4855,2037-07-28,16:53:00,3036.29,11,12,2037-07-28,19:23:00
4856,FL4856,2037-07-29,16:54:00,2415.14,10,8,2037-07-29,19:24:00
4857,FL4857,2037-07-30,16:55:00,2884.32,5,10,2037-07-30,19:25:00
4858,FL4858,2037-07-31,16:56:00,2768.78,11,4,2037-07-31,19:26:00
4859,FL4859,2037-08-01,16:57:00,1519.91,8,6,2037-08-01,19:27:00
4860,FL4860,2037-08-02,16:58:00,3238.43,9,5,2037-08-02,19:28:00
4861,FL4861,2037-08-03,16:59:00,2236.0,7,9,2037-08-03,19:29:00
4862,FL4862,2037-08-04,17:00:00,1693.56,10,11,2037-08-04,19:30:00
4863,FL4863,2037-08-05,17:01:00,3118.75,8,10,2037-08-05,19:31:00
4864,FL4864,2037-08-06,17:02:00,3410.44,5,9,2037-08-06,19:32:00
4865,FL4865,2037-08-07,17:03:00,2840.27,2,1,2037-08-07,19:33:00
4866,FL4866,2037-08-08,17:04:00,2161.41,9,3,2037-08-08,19:34:00
4867,FL4867,2037-08-09,17:05:00,3168.92,5,11,2037-08-09,19:35:00
4868,FL4868,2037-08-10,17:06:00,1946.62,2,10,2037-08-10,19:36:00
4869,FL4869,2037-08-11,17:07:00,3189.91,10,2,2037-08-11,19:37:00
4870,FL4870,2037-08-12,17:08:00,2260.14,2,5,2037-08-12,19:38:00
4871,FL4871,2037-08-13,17:09:00,2900.41,10,5,2037-08-13,19:39:00
4872,FL4872,2037-08-14,17:10:00,2729.0,9,8,2037-08-14,19:40:00
4873,FL4873,2037-08-15,17:11:00,1606.95,2,5,2037-08-15,19:41:00
4874,FL4874,2037-08-16,17:12:00,2037.31,7,9,2037-08-16,19:42:00
4875,FL4875,2037-08-17,17:13:00,3359.35,10,5,2037-08-17,19:43:00
4876,FL4876,2037-08-18,17:14:00,1867.32,6,2,2037-08-18,19:44:00
4877,FL4877,2037-08-19,17:15:00,1706.08,3,3,2037-08-19,19:45:00
4878,FL4878,2037-08-20,17:16:00,2131.66,1,11,2037-08-20,19:46:00
4879,FL4879,2037-08-21,17:17:00,2874.05,1,7,2037-08-21,19:47:00
4880,FL4880,2037-08-22,17:18:00,1700.75,11,4,2037-08-22,19:48:00
4881,FL4881,2037-08-23,17:19:00,2820.56,12,11,2037-08-23,19:49:00
4882,FL4882,2037-08-24,17:20:00,2480.81,9,8,2037-08-24,19:50:00
4883,FL4883,2037-08-25,17:21:00,2920.92,7,3,2037-08-25,19:51:00
4884,FL4884,2037-08-26,17:22:00,2016.64,10,6,2037-08-26,19:52:00
4885,FL4885,2037-08-27,17:23:00,2989.33,5,10,2037-08-27,19:53:00
4886,FL4886,2037-08-28,17:24:00,1934.15,6,10,2037-08-28,19:54:00
4887,FL4887,2037-08-29,17:25:00,3494.84,9,1,2037-08-29,19:55:00
4888,FL4888,2037-08-30,17:26:00,1531.45,1,4,2037-08-30,19:56:00
4889,FL4889,2037-08-31,17:27:00,2555.44,8,8,2037-08-31,19:57:00
4890,FL4890,2037-09-01,17:28:00,1632.35,6,9,2037-09-01,19:58:00
4891,FL4891,2037-09-02,17:29:00,2948.53,4,3,2037-09-02,19:59:00
4892,FL4892,2037-09-03,17:30:00,1663.45,6,6,2037-09-03,20:00:00
4893,FL4893,2037-09-04,17:31:00,2545.13,8,10,2037-09-04,20:01:00
4894,FL4894,2037-09-05,17:32:00,1694.51,12,4,2037-09-05,20:02:00
4895,FL4895,2037-09-06,17:33:00,2426.13,4,2,2037-09-06,20:03:00
4896,FL4896,2037-09-07,17:34:00,2885.56,7,5,2037-09-07,20:04:00
4897,FL4897,2037-09-08,17:35:00,3391.87,3,4,2037-09-08,20:05:00
4898,FL4898,2037-09-09,17:36:00,3484.52,4,3,2037-09-09,20:06:00
4899,FL4899,2037-09-10,17:37:00,2499.24,3,10,2037-09-10,20:07:00
4900,FL4900,2037-09-11,17:38:00,2563.36,3,4,2037-09-11,20:08:00
4901,FL4901,2037-09-12,17:39:00,2197.85,1,4,2037-09-12,20:09:00
4902,FL4902,2037-09-13,17:40:00,2851.05,2,9,2037-09-13,20:10:00
4903,FL4903,2037-09-14,17:41:00,2813.76,12,3,2037-09-14,20:11:00
4904,FL4904,2037-09-15,17:42:00,1548.46,11,2,2037-09-15,20:12:00
4905,FL4905,2037-09-16,17:43:00,3206.08,3,4,2037-09-16,20:13:00
4906,FL4906,2037-09-17,17:44:00,2146.06,2,3,2037-09-17,20:14:00
4907,FL4907,2037-09-18,17:45:00,2818.35,2,3,2037-09-18,20:15:00
4908,FL4908,2037-09-19,17:46:00,3035.3,9,9,2037-09-19,20:16:00
4909,FL4909,2037-09-20,17:47:00,3377.02,1,12,2037-09-20,20:17:00
4910,FL4910,2037-09-21,17:48:00,3493.47,12,3,2037-09-21,20:18:00
4911,FL4911,2037-09-22,17:49:00,3186.89,6,1,2037-09-22,20:19:00
4912,FL4912,2037-09-23,17:50:00,1882.63,10,4,2037-09-23,20:20:00
4913,FL4913,2037-09-24,17:51:00,2906.11,3,5,2037-09-24,20:21:00
4914,FL4914,2037-09-25,17:52:00,3159.9,1,12,2037-09-25,20:22:00
4915,FL4915,2037-09-26,17:53:00,1891.65,5,6,2037-09-26,20:23:00
4916,FL4916,2037-09-27,17:54:00,2966.58,4,7,2037-09-27,20:24:00
4917,FL4917,2037-09-28,17:55:00,2149.78,9,6,2037-09-28,20:25:00
4918,FL4918,2037-09-29,17:56:00,3384.17,4,12,2037-09-29,20:26:00
4919,FL4919,2037-09-30,17:57:00,2969.74,3,4,2037-09-30,20:27:00
4920,FL4920,2037-10-01,17:58:00,2184.19,11,9,2037-10-01,20:28:00
4921,FL4921,2037-10-02,17:59:00,3336.58,9,1,2037-10-02,20:29:00
4922,FL4922,2037-10-03,18:00:00,3057.5,3,1,2037-10-03,20:30:00
4923,FL4923,2037-10-04,18:01:00,2896.79,9,7,2037-10-04,20:31:00
4924,FL4924,2037-10-05,18:02:00,1549.51,12,10,2037-10-05,20:32:00
4925,FL4925,2037-10-06,18:03:00,2197.24,4,5,2037-10-06,20:33:00
4926,FL4926,2037-10-07,18:04:00,1732.41,4,8,2037-10-07,20:34:00
4927,FL4927,2037-10-08,18:05:00,3061.32,11,3,2037-10-08,20:35:00
4928,FL4928,2037-10-09,18:06:00,2846.79,10,7,2037-10-09,20:36:00
4929,FL4929,2037-10-10,18:07:00,3061.24,2,11,2037-10-10,20:37:00
4930,FL4930,2037-10-11,18:08:00,2474.29,3,2,2037-10-11,20:38:00
4931,FL4931,2037-10-12,18:09:00,1537.41,1,12,2037-10-12,20:39:00
4932,FL4932,2037-10-13,18:10:00,2764.11,6,9,2037-10-13,20:40:00
4933,FL4933,2037-10-14,18:11:00,2335.35,7,1,2037-10-14,20:41:00
4934,FL4934,2037-10-15,18:12:00,2143.82,8,12,2037-10-15,20:42:00
4935,FL4935,2037-10-16,18:13:00,1618.91,7,2,2037-10-16,20:43:00
4936,FL4936,2037-10-17,18:14:00,1523.25,1,4,2037-10-17,20:44:00
4937,FL4937,2037-10-18,18:15:00,2614.52,1,9,2037-10-18,20:45:00
4938,FL4938,2037-10-19,18:16:00,2328.35,2,6,2037-10-19,20:46:00
4939,FL4939,2037-10-20,18:17:00,2019.84,5,10,2037-10-20,20:47:00
4940,FL4940,2037-10-21,18:18:00,2912.11,6,12,2037-10-21,20:48:00
4941,FL4941,2037-10-22,18:19:00,2092.31,4,12,2037-10-22,20:49:00
4942,FL4942,2037-10-23,18:20:00,2028.59,1,6,2037-10-23,20:50:00
4943,FL4943,2037-10-24,18:21:00,1675.31,2,6,2037-10-24,20:51:00
4944,FL4944,2037-10-25,18:22:00,2872.94,7,1,2037-10-25,20:52:00
